sector,country_binned,from,to,frequency,EPS,JSS,EPDR,SPDR,promotion_prob
Information Technology,US,Senior Software Engineer,Associate Technical Architect,12,0.3925427491136852,0.0074931725384019,1.0,0.4946806319553438,0.9990629210172921
Information Technology,US,Technical Recruiter,Recruiting Lead,12,0.9171757941747178,0.9997350228570848,0.7142857142857143,0.5126946793780892,0.9991336247881579
Information Technology,US,Application Developer,Software Development Manager,12,1.0,1.0,0.7142857142857143,0.5088124315466722,0.9990279493744513
Information Technology,US,Configuration Manager,Senior Configuration Manager,12,0.970689235671875,0.992148712626632,0.5,0.5116054223323122,0.9940654758667683
Information Technology,US,Senior Programmer Analyst,Lead Software Engineer,12,1.0,0.9999994713935916,0.2631578947368421,0.51512636248322,0.9562491075059929
Information Technology,US,Assistant Systems Engineer,Software Engineer Intern,12,0.0,1.0,0.8461538461538461,,0.999907250069554
Information Technology,US,Web Development Intern,Software Engineer Intern,12,0.9999999999998244,0.9999999999999964,0.6,,0.9969725430601143
Information Technology,US,Search Strategist,Senior Search Strategist,12,0.2072370226423718,0.9497968448837214,1.0,0.517875742314603,0.9999668068989137
Information Technology,US,Senior Executive Officer Strategist,Senior Search Engine Optimizer Strategist,12,0.1559692914452489,0.4376806294708341,0.8461538461538461,,0.9992782140667532
Information Technology,US,Computer Technician,Support Engineer,12,1.0,1.0,0.4117647058823529,0.5092760673631797,0.9872796082378842
Information Technology,US,Senior Interaction Designer,Principal Interaction Designer,12,0.95053539775688,0.999307971711288,0.7142857142857143,,0.9989303104824537
Information Technology,US,Websphere Administrator,Senior Websphere Administrator,12,0.4804392040064413,0.3711155812181961,0.8461538461538461,,0.9985943725342132
Information Technology,US,Senior .NET Developer,Software Architect,12,0.9996873113817714,0.999999999999999,0.5,,0.9929204010949968
Information Technology,US,Associate Support Engineer,Support Engineer,12,0.681172321583479,0.9999995445725264,0.8461538461538461,0.5144424017401426,0.9997976047411533
Information Technology,US,Senior Performance Engineer,Lead Performance Engineer,12,0.7766972623806823,0.9257856814347714,0.6,0.5022730879741797,0.9975865464490652
Information Technology,US,Senior Software Engineer,Senior Engineer III,12,0.0924302128497419,0.8714575330808344,0.6,,0.9986887554847804
Information Technology,US,Software Quality Assurance Tester,Software Test Engineer,12,0.9970130789723706,0.9999923797237528,0.8461538461538461,,0.9996306038334721
Information Technology,US,Software Project Manager,Senior Software Project Manager,12,0.9402474423550924,0.9983221361752768,1.0,0.5036293297924935,0.9999213826369754
Information Technology,US,Test Associate,Software Test Engineer,12,0.999993795589692,1.0,0.7142857142857143,0.5118882859648636,0.9990289090328788
Information Technology,US,Computer Technician,Information Technology Analyst,12,1.0,1.0,0.6,0.5101164995557631,0.9974255590095198
Information Technology,US,Help Desk Analyst,Technical Support Engineer,12,1.0,1.0,0.2,0.5104181881197295,0.9271450264433575
Information Technology,US,Computer Technician,Computer Technician II,12,0.998370114222006,0.9609512012595944,0.8461538461538461,,0.9995796083549012
Information Technology,US,Information Technology Intern,Technical Support Engineer,12,1.0,1.0,1.0,0.5247090760987251,0.9999156285362883
Information Technology,US,Computer Technician,Lead Computer Technician,12,0.8340446541939011,0.584443587432157,0.6,0.4995987940335991,0.9920711819555221
Information Technology,US,Database Administrator,Software Architect,12,1.0,1.0,0.5,0.5161086149381519,0.9939849292571031
Information Technology,US,Systems Administrator,Software Architect,12,1.0,1.0,0.7142857142857143,0.520527228210586,0.9990315676059539
Information Technology,US,Assistant Systems Engineer,Software Engineering Intern,12,0.0,1.0,1.0,0.5028974556072858,0.9999787599832878
Information Technology,US,Software Consultant,Software Development Manager,12,0.999935913609544,1.0,0.4117647058823529,0.5169254834084528,0.9873112956647496
Information Technology,US,Programmer,Staff Software Engineer,12,1.0,1.0,0.2,0.5127154078263138,0.9271944549450385
Information Technology,US,Desktop Engineer,Senior Desktop Engineer,12,0.4671213349965362,0.9900370055838706,0.6,0.5040197696662329,0.9987253753458433
Information Technology,US,Database Administrator,Technical Architect,12,1.0,1.0,0.2,0.5131095157345544,0.9272029317259148
Information Technology,US,Application Developer,Technical Architect,12,1.0,1.0,0.7142857142857143,0.5111157656420171,0.9990286618471507
Information Technology,US,Software Consultant,Technical Architect,12,0.9050843971683582,1.0,0.5,0.5192267209742324,0.9947278674667632
Information Technology,US,Technology Head,Technical Architect,12,0.9999999999982496,1.0,0.5,,0.9929173531819635
Information Technology,US,Senior Technical Lead,Technical Architect,12,0.4066788980850838,0.9621300832445596,0.5,0.5107090043903387,0.9969954706472263
Information Technology,US,Web Designer,Interface Designer,12,0.9999461737841938,0.9706683421644516,0.5,0.5056678461229448,0.9933628992160909
Information Technology,US,Junior Software Engineer,Software Engineer II,12,0.9999999999999998,1.0,1.0,,0.9999002757834925
Information Technology,US,Information Technology Intern,Business Systems Analyst,12,1.0,1.0,0.7142857142857143,0.5303652848417384,0.9990345957911789
Information Technology,US,Programmer,Technology Analyst,12,0.9999999999978,0.2326804047950336,0.6,0.4892889943270786,0.9691496184031938
Information Technology,US,Technical Marketing Engineer,Solution Architect,12,0.4074883061468126,0.9999999999999164,0.5,0.504481786394037,0.9973357927679287
Information Technology,US,Database Programmer,Database Developer,12,0.9751714543170066,0.9999998372391136,0.3333333333333333,0.5089720801588091,0.9762530195407351
Information Technology,US,Customer Engineer,Software Engineer,12,1.0,0.8124598131325285,0.2631578947368421,0.5013560475955944,0.921847552934508
Information Technology,US,Technology Architect,Solution Architect,12,0.3135822811666091,0.9958473117779374,0.1428571428571428,0.4998014715260944,0.9521346490309011
Information Technology,US,Technical Team Lead,Solution Architect,12,0.9999628441567427,1.0,0.5,0.5101237645272841,0.9939738251507322
Information Technology,US,Business Intelligence Consultant,Solution Architect,12,3.3306690738754696e-16,1.0,1.0,0.5127603871005797,0.9999788266291572
Information Technology,US,Web Developer,Senior Technical Consultant,12,1.0,1.0,0.4117647058823529,0.5113968222187519,0.9872880920676713
Information Technology,US,Flash Developer,Software Engineer,12,1.0,0.999999407045672,0.3333333333333333,0.5004611356608266,0.9753767302392224
Information Technology,US,.NET Developer,Solution Architect,12,0.82436806304117,1.0,0.4117647058823529,,0.9882601645673695
Information Technology,US,Software Developer,Business Application Developer,12,0.0149243433915825,0.9978165473552632,0.6,0.4947288131605658,0.9993337486213355
Information Technology,US,Senior Database Administrator,Solution Architect,12,0.9672933265149884,0.605942745705056,0.5,0.5124829102247462,0.9794648854045309
Information Technology,US,Quality Assurance Analyst,Scrum Master,12,1.0,1.0,0.4117647058823529,0.5151079048030125,0.9873029243796061
Information Technology,US,Lead Business Analyst,Scrum Master,12,0.013418165476296,0.9999999999993624,0.4117647058823529,0.5012075037455445,0.9967209892298735
Information Technology,US,Senior Software Quality Engineer,Principal Software Engineer,12,0.9999999900380144,0.9993184561927289,0.8461538461538461,0.497889678157911,0.9996827739530403
Information Technology,US,Senior Software Engineer II,Principal Software Engineer,12,0.9588906322423144,0.9981138339407464,0.6,,0.9971221600258746
Information Technology,US,Flash Developer,Lead Developer,12,0.9999999999845572,1.0,0.5,0.5004366218699744,0.9939549983177876
Information Technology,US,Tester,Senior Quality Assurance Analyst,12,0.9999999999999996,0.9999999999999992,0.2,,0.9153667993149867
Information Technology,US,Interactive Developer,Lead Developer,12,0.999999999999997,1.0,0.4117647058823529,0.5145598826742201,0.9873007351414748
Information Technology,US,Information Systems Intern,Software Engineer,12,1.0,1.0,0.6,0.5231287807624676,0.99743618392011
Information Technology,US,Web Developer,Web Development Engineer,12,0.9920444201996772,0.9988263646596603,0.5,0.5083760203702898,0.9940131606160217
Information Technology,US,Information Technology Specialist,.NET Developer,12,1.0,0.9999952917145126,0.6,,0.9969724966546157
Information Technology,US,Systems Administrator,Systems Administration Manager,12,0.9984760637191634,0.9999456047718788,0.2631578947368421,0.5083993662665964,0.9562404595170382
Information Technology,US,Senior Database Administrator,Database Administrator Manager,12,0.9966471003284187,0.8517344159532694,0.4117647058823529,0.508392433840399,0.9796070209225546
Information Technology,US,Front End Web Developer,Lead Developer,12,1.0,1.0,0.2,0.509346729706263,0.9271219616613415
Information Technology,US,Computer Repair Technician,Help Desk Technician,12,0.9999039714951574,0.8404632780213246,0.8461538461538461,0.5019477769386651,0.999467966694196
Information Technology,US,Network Administrator,Lead Developer,12,1.0,1.0,1.0,0.5149429924043346,0.9999153655948685
Information Technology,US,Associate Project Manager,Technical Project Manager,12,0.9996940719259596,1.0,0.8461538461538461,,0.9996292380362342
Information Technology,US,Network Operation Center Technician,Network Operation Center Supervisor,12,0.4468177967886638,0.9913986019979696,0.7142857142857143,,0.9994537135489989
Information Technology,US,Systems Administrator,Software Development Engineer,12,1.0,0.2248342574811145,0.7142857142857143,0.5063513875112171,0.987908485249825
Information Technology,US,Java Developer,Software Consultant,12,7.852813621589405e-09,1.0,0.1428571428571428,0.4937839283313675,0.9688318405332352
Information Technology,US,Systems Administrator,Software Consultant,12,1.0,1.0,0.2,0.4983009023033427,0.9268837908434908
Information Technology,US,Software Engineer,Technical Lead Engineer,12,0.1345507849502351,0.99999998512136,0.6,0.505265712729563,0.9992218553374858
Information Technology,US,Systems Administrator,Senior Business Systems Analyst,12,1.0,1.0,0.3333333333333333,0.5097237604580753,0.9754475625154504
Information Technology,US,Quality Assurance Analyst,Testing Specialist,12,0.3258819697286101,0.7785307527123815,0.5,0.5088101173227256,0.9951140823898484
Information Technology,US,Technical Consultant,Senior Business Systems Analyst,12,0.9999999999519732,0.9999999999999998,0.2631578947368421,0.508946112413356,0.9561667170551622
Information Technology,US,Web Application Developer,Software Development Engineer,12,1.0,0.9532433178195472,0.3333333333333333,0.5030540809263764,0.9714540451895706
Information Technology,US,Lead Software Engineer,Systems Architect,12,4.823974669376785e-05,0.9982811695316628,0.2,0.4928995638115294,0.9805207287232067
Information Technology,US,Senior Programmer,Software Development Engineer,12,1.0,0.0,0.7142857142857143,0.4971047609835187,0.9750583013197245
Information Technology,US,Database Administrator,Application Development Manager,12,0.9999999999999278,1.0,0.2631578947368421,0.5033440102665068,0.9560918404487214
Information Technology,US,Software Developer Intern,Senior Software Developer,12,1.0,1.0,0.7142857142857143,,0.998857052056018
Information Technology,US,Customer Support Engineer,Senior Customer Support Engineer,12,0.1048575563654639,0.9999831190102428,1.0,0.5002310563986845,0.9999754144655422
Information Technology,US,Onsite Coordinator,Onsite Manager,12,0.0,2.315895711979543e-05,0.8461538461538461,,0.9975765653883488
Information Technology,US,Software Design Engineer II,Senior Software Engineer,12,0.2422093475614316,0.9999998019010814,1.0,,0.9999651202372053
Information Technology,US,Senior Software Engineer,Senior ETL Developer,12,0.9999999676768512,0.0005027578840655,0.7142857142857143,,0.9709483851706665
Information Technology,US,Programmer,Contract Software Engineer,12,1.0,1.0,0.5,0.5026720777406238,0.9939592767067055
Information Technology,US,Developer Intern,Associate Developer,12,0.9999999999999096,0.9999868882818708,1.0,0.4942013132428282,0.9999148007784511
Information Technology,US,Information Technology Support Technician,Network Engineer,12,1.0,1.0,0.7142857142857143,0.5099284484812241,0.9990282946485992
Information Technology,US,Programmer Analyst,Lead Application Developer,12,0.9999751357489672,1.0,0.7142857142857143,,0.9988570914085169
Information Technology,US,Information Systems Technician,Network Engineer,12,1.0,1.0,0.7142857142857143,0.5097695381554084,0.9990282454922865
Information Technology,US,Web Designer,Web Project Manager,12,0.9999999998655466,0.9999999999110896,0.3333333333333333,0.5039280693466773,0.9754032946083895
Information Technology,US,Java Developer,PHP Developer,12,0.0,0.6791633102712827,0.3333333333333333,,0.9793332737584504
Information Technology,US,Programmer,Application Support,12,0.1429961454071187,0.9999984943587324,0.6,0.4976695426443914,0.9992107880028959
